DISTRITO,AÑO,MES,DÍA,PRECIPITACIÓN,T MAX,T MINIMA
JAUJA,2011,11,28,0,21.2,5.2
JAUJA,2011,11,29,0,20.2,4.6
JAUJA,2011,11,30,0.1,23.2,7.8
JAUJA,2011,12,1,6,19.8,5.2
JAUJA,2011,12,2,0.2,21.8,7.8
JAUJA,2011,12,3,0,22.6,7.4
JAUJA,2011,12,4,0,24,3
JAUJA,2011,12,5,0,21.4,5.8
JAUJA,2011,12,6,0.7,15.6,8.8
JAUJA,2011,12,7,1.4,18.4,7.6
JAUJA,2011,12,8,2.5,19.6,6.8
JAUJA,2011,12,9,5.9,20.8,9.4
JAUJA,2011,12,10,10,17.8,8
JAUJA,2011,12,11,5,13.6,5.8
JAUJA,2011,12,12,31.4,19.8,6.6
JAUJA,2011,12,13,2.3,19.6,6.2
JAUJA,2011,12,14,14.3,20.4,7.2
JAUJA,2011,12,15,5.8,12.8,6.8
JAUJA,2011,12,16,6.3,18.8,7.2
JAUJA,2011,12,17,0.3,18.6,7.6
JAUJA,2011,12,18,6.5,19.6,8
JAUJA,2011,12,19,2.3,18.2,7
JAUJA,2011,12,20,3.5,16.2,9.2
JAUJA,2011,12,21,10,16,7.6
JAUJA,2011,12,22,5,15.4,-99.9
JAUJA,2011,12,23,0,18.8,-99.9
JAUJA,2011,12,24,0,18.6,6.2
JAUJA,2011,12,25,10,14.4,4.4
JAUJA,2011,12,26,3.7,19.2,5.2
JAUJA,2011,12,27,5,16.2,-99.9
JAUJA,2011,12,28,1.3,16.2,7.6
JAUJA,2011,12,29,0.1,16.4,8.8
JAUJA,2011,12,30,0,19.2,9
JAUJA,2011,12,31,1.2,20.2,7.2
JAUJA,2012,1,1,0.4,22.6,6.6
JAUJA,2012,1,2,0,21.4,5.8
JAUJA,2012,1,3,0,19.6,6.4
JAUJA,2012,1,4,5.4,23.4,5.2
JAUJA,2012,1,5,13.7,16,8
JAUJA,2012,1,6,1.5,17.6,7.8
JAUJA,2012,1,7,11.6,19,7.2
JAUJA,2012,1,8,0,19.2,7.4
JAUJA,2012,1,9,1,20.8,8
JAUJA,2012,1,10,0,24,4.2
JAUJA,2012,1,11,0,22.2,5.2
JAUJA,2012,1,12,0.6,22,7.8
JAUJA,2012,1,13,1.2,19.6,-
JAUJA,2012,1,14,1.7,18.4,5
JAUJA,2012,1,15,0,18.6,6
JAUJA,2012,1,16,1.7,19.8,3.8
JAUJA,2012,1,17,1.3,19.6,5
JAUJA,2012,1,18,3.2,18.2,8.4
JAUJA,2012,1,19,8.6,21,7.8
JAUJA,2012,1,20,0.4,15.2,8.6
JAUJA,2012,1,21,0,18.6,8.2
JAUJA,2012,1,22,10.6,20.8,4.6
JAUJA,2012,1,23,0,22.8,4
JAUJA,2012,1,24,0.5,21.6,4.2
JAUJA,2012,1,25,0,15,5
JAUJA,2012,1,26,0,19.2,6.8
JAUJA,2012,1,27,3.5,19,-
JAUJA,2012,1,28,11.2,18.6,-
JAUJA,2012,1,29,5.2,18.2,6.6
JAUJA,2012,1,30,8.3,17.6,-
JAUJA,2012,1,31,6.8,20.4,-
JAUJA,2012,2,1,7.7,17,-
JAUJA,2012,2,2,3.5,18.6,-
JAUJA,2012,2,3,10.2,18.2,-
JAUJA,2012,2,4,4.6,19.8,6
JAUJA,2012,2,5,5.1,17.2,-
JAUJA,2012,2,6,4.3,15,9.2
JAUJA,2012,2,7,9.2,17.4,7.2
JAUJA,2012,2,8,8.8,16,7.8
JAUJA,2012,2,9,0,17.8,-
JAUJA,2012,2,10,2.2,16.8,-
JAUJA,2012,2,11,3.1,21,-
JAUJA,2012,2,12,0,19,-
JAUJA,2012,2,13,0.8,17.4,-
JAUJA,2012,2,14,0,16.8,4.8
JAUJA,2012,2,15,0,-99.9,5.2
JAUJA,2012,2,16,0,17.6,6.4
JAUJA,2012,2,17,5.6,18.2,7.2
JAUJA,2012,2,18,8.7,17.4,7
JAUJA,2012,2,19,1.7,17.6,-
JAUJA,2012,2,20,1.9,17.8,-
JAUJA,2012,2,21,0.2,19.2,5.4
JAUJA,2012,2,22,2.9,18.6,-
JAUJA,2012,2,23,0.2,18.2,-
JAUJA,2012,2,24,8.1,19.6,7.2
JAUJA,2012,2,25,0.6,20.2,7
JAUJA,2012,2,26,0.1,18.2,6.2
JAUJA,2012,2,27,0.3,15.8,9.2
JAUJA,2012,2,28,16.3,17.6,-
JAUJA,2012,2,29,4.1,17.2,7.4
JAUJA,2012,3,1,0.2,18.4,7.8
JAUJA,2012,3,2,1.9,19.6,6.2
JAUJA,2012,3,3,1.6,17.4,6
JAUJA,2012,3,4,3.3,18.8,7.4
JAUJA,2012,3,5,8.4,18,8.6
JAUJA,2012,3,6,0.3,17.4,8.4
JAUJA,2012,3,7,8.2,18.2,8.6
JAUJA,2012,3,8,8.5,14.2,5.2
JAUJA,2012,3,9,3.7,14.8,7.2
JAUJA,2012,3,10,0.2,14.4,7.6
JAUJA,2012,3,11,2.8,15.2,8.2
JAUJA,2012,3,12,3.6,17.8,7.8
JAUJA,2012,3,13,2.9,16.8,7
JAUJA,2012,3,14,0.3,18,5.2
JAUJA,2012,3,15,0,18.4,8.4
JAUJA,2012,3,16,1.1,17.2,-
JAUJA,2012,3,17,0.7,18,-
JAUJA,2012,3,18,0,20,5.8
JAUJA,2012,3,19,0.8,17.8,5.6
JAUJA,2012,3,20,0.5,18.6,3.8
JAUJA,2012,3,21,0.3,17.8,5.2
JAUJA,2012,3,22,0.4,18.8,3
JAUJA,2012,3,23,0.8,15,5.2
JAUJA,2012,3,24,2.4,17,5
JAUJA,2012,3,25,5.2,15,6
JAUJA,2012,3,26,0.4,18.8,7.4
JAUJA,2012,3,27,0,19,5.8
JAUJA,2012,3,28,0,15.4,5.6
JAUJA,2012,3,29,0.6,18.6,7.8
JAUJA,2012,3,30,3.3,19.6,4
JAUJA,2012,3,31,0,19.8,5
JAUJA,2012,4,1,0,19.4,5.2
JAUJA,2012,4,2,4.5,17.2,5.6
JAUJA,2012,4,3,0,20,7
JAUJA,2012,4,4,6.5,19.6,7.2
JAUJA,2012,4,5,0.9,14.6,7.6
JAUJA,2012,4,6,0.3,17.2,5.8
JAUJA,2012,4,7,10.2,18.4,5.6
JAUJA,2012,4,8,0,18.2,4.4
JAUJA,2012,4,9,2.1,18.8,-
JAUJA,2012,4,10,13.5,17.6,7.2
JAUJA,2012,4,11,5.1,15.6,6.8
JAUJA,2012,4,12,6.7,15.8,6.6
JAUJA,2012,4,13,0,19,7.4
JAUJA,2012,4,14,0.5,18.2,6.4
JAUJA,2012,4,15,0.4,19,2.6
JAUJA,2012,4,16,8.4,18.8,6.6
JAUJA,2012,4,17,5.6,12.2,-
JAUJA,2012,4,18,0,18.4,6.6
JAUJA,2012,4,19,4,17.4,-
JAUJA,2012,4,20,0,18.6,8
JAUJA,2012,4,21,0,20.2,3.4
JAUJA,2012,4,22,10.4,18.4,7.4
JAUJA,2012,4,23,0,18.4,5.6
JAUJA,2012,4,24,0,19.2,6.6
JAUJA,2012,4,25,5.1,18.8,7.6
JAUJA,2012,4,26,1,19.6,6.8
JAUJA,2012,4,27,0,21.6,4.8
JAUJA,2012,4,28,0,20.6,3.4
JAUJA,2012,4,29,0,21.4,5.2
JAUJA,2012,4,30,3.8,21.6,3.6
JAUJA,2012,5,1,0.9,17.2,8.2
JAUJA,2012,5,2,0,19,7.4
JAUJA,2012,5,3,0,21.8,4
JAUJA,2012,5,4,0,21.6,3.4
JAUJA,2012,5,5,0,21.2,3.6
JAUJA,2012,5,6,0,18.2,2.4
JAUJA,2012,5,7,0,19.6,0.2
JAUJA,2012,5,8,0.2,14.6,2
JAUJA,2012,5,9,0,20.4,4
JAUJA,2012,5,10,0,21.2,0.6
JAUJA,2012,5,11,0.5,19.8,1.4
JAUJA,2012,5,12,0,20.8,6.2
JAUJA,2012,5,13,0,20.6,4.8
JAUJA,2012,5,14,0,21.4,0.8
JAUJA,2012,5,15,0.3,21.8,1
JAUJA,2012,5,16,0,20,3.4
JAUJA,2012,5,17,0.6,20.8,6
JAUJA,2012,5,18,0.3,21.6,-
JAUJA,2012,5,19,0,22,5.2
JAUJA,2012,5,20,0,21.8,5.8
JAUJA,2012,5,21,3.1,19.8,8.2
JAUJA,2012,5,22,0.3,20,8
JAUJA,2012,5,23,0,16.2,5
JAUJA,2012,5,24,18.4,20.2,4
JAUJA,2012,5,25,0,20.6,0.4
JAUJA,2012,5,26,0,19.6,3
JAUJA,2012,5,27,0,20.6,-0.8
JAUJA,2012,5,28,0,20.4,-1.4
JAUJA,2012,5,29,0,21.2,-1.2
JAUJA,2012,5,30,0,19.6,0.4
JAUJA,2012,5,31,0,20.2,0.8
JAUJA,2012,6,1,0,20.6,0.6
JAUJA,2012,6,2,0,20.4,2.6
JAUJA,2012,6,3,0,20.2,1.8
JAUJA,2012,6,4,0,20,3
JAUJA,2012,6,5,0,17.6,3.8
JAUJA,2012,6,6,0,18.8,3.6
JAUJA,2012,6,7,0,19.2,1.4
JAUJA,2012,6,8,0.5,17.4,6.8
JAUJA,2012,6,9,1.3,15.4,6.2
JAUJA,2012,6,10,0,18.4,2.4
JAUJA,2012,6,11,0,17.2,-2.8
JAUJA,2012,6,12,0,18.4,-3
JAUJA,2012,6,13,0,17.4,-3.8
JAUJA,2012,6,14,0,19,-2.2
JAUJA,2012,6,15,0,20.6,0.4
JAUJA,2012,6,16,0,20.8,0.2
JAUJA,2012,6,17,0,21.6,-0.6
JAUJA,2012,6,18,0,21.4,0.2
JAUJA,2012,6,19,0,22.4,1.2
JAUJA,2012,6,20,0.9,22.6,2.8
JAUJA,2012,6,21,0,21.4,-0.4
JAUJA,2012,6,22,0,21.6,0.2
JAUJA,2012,6,23,0,20,1.8
JAUJA,2012,6,24,0.5,14.6,4.4
JAUJA,2012,6,25,0,16.6,2
JAUJA,2012,6,26,0,18.4,1.8
JAUJA,2012,6,27,0,19.8,2.2
JAUJA,2012,6,28,0,21.2,-1.2
JAUJA,2012,6,29,0,21.4,-1.2
JAUJA,2012,6,30,0,21,-3
JAUJA,2012,7,1,0,18.6,-1.2
JAUJA,2012,7,2,0.4,21.4,-0.6
JAUJA,2012,7,3,0,19.6,-0.8
JAUJA,2012,7,4,0,20.6,-1.6
JAUJA,2012,7,5,0,18.2,-0.8
JAUJA,2012,7,6,0,18.8,-1.2
JAUJA,2012,7,7,0,16.8,3.4
JAUJA,2012,7,8,0,17.8,5
JAUJA,2012,7,9,0,17.8,5.8
JAUJA,2012,7,10,0,20.4,-2
JAUJA,2012,7,11,0,22.2,-3
JAUJA,2012,7,12,0,22.8,-3.4
JAUJA,2012,7,13,0,21,-3.2
JAUJA,2012,7,14,0,21.8,-3
JAUJA,2012,7,15,0,21,-2
JAUJA,2012,7,16,0,21.8,-2.2
JAUJA,2012,7,17,0,21.6,-0.6
JAUJA,2012,7,18,0,19.8,1.4
JAUJA,2012,7,19,0,19.4,-3.2
JAUJA,2012,7,20,0,19.8,-4.8
JAUJA,2012,7,21,0,20,-5.2
JAUJA,2012,7,22,0,20.6,-4.4
JAUJA,2012,7,23,0,21.2,-4.2
JAUJA,2012,7,24,0,21,-2
JAUJA,2012,7,25,0,19.6,-1.6
JAUJA,2012,7,26,0,20.2,-1.8
JAUJA,2012,7,27,0,20.4,1.4
JAUJA,2012,7,28,0,19.8,1.2
JAUJA,2012,7,29,0,20.4,2.4
JAUJA,2012,7,30,0,19.8,0.6
JAUJA,2012,7,31,0,20.2,1.2
JAUJA,2012,8,1,0,20.6,5.6
JAUJA,2012,8,2,0,22.2,0.2
JAUJA,2012,8,3,0,22.4,-1.8
JAUJA,2012,8,4,0,21.8,-2
JAUJA,2012,8,5,0,18.4,-0.2
JAUJA,2012,8,6,0,21.2,-1.8
JAUJA,2012,8,7,0,21.8,-3.6
JAUJA,2012,8,8,0,21,-4
JAUJA,2012,8,9,0,20.2,-5
JAUJA,2012,8,10,0,21.2,-3.8
JAUJA,2012,8,11,0,22.4,-2.8
JAUJA,2012,8,12,0,22.2,-2.2
JAUJA,2012,8,13,0,21,-1
JAUJA,2012,8,14,0,21.6,2.6
JAUJA,2012,8,15,0,20.8,0.2
JAUJA,2012,8,16,0,20.6,0.4
JAUJA,2012,8,17,0,21.6,-1.2
JAUJA,2012,8,18,4.4,20.6,1.2
JAUJA,2012,8,19,0,20,3
JAUJA,2012,8,20,0,21,3.6
JAUJA,2012,8,21,0,20.8,1
JAUJA,2012,8,22,0,20.2,5.2
JAUJA,2012,8,23,0,23.4,4.2
JAUJA,2012,8,24,0,21.2,4
JAUJA,2012,8,25,0,15.2,-
JAUJA,2012,8,26,0,19.8,4.2
JAUJA,2012,8,27,0,21.2,7.2
JAUJA,2012,8,28,0,20,3
JAUJA,2012,8,29,0,17.8,0
JAUJA,2012,8,30,0,18.6,-1
JAUJA,2012,8,31,0,20.6,-2.2
JAUJA,2012,9,1,0,18.6,-0.6
JAUJA,2012,9,2,0.2,17.8,-1
JAUJA,2012,9,3,0,19,3.2
JAUJA,2012,9,4,0,19.6,5.8
JAUJA,2012,9,5,0,19.8,2
JAUJA,2012,9,6,0,20.6,1
JAUJA,2012,9,7,0,21.8,0.2
JAUJA,2012,9,8,0,21,1
JAUJA,2012,9,9,0,19,6.8
JAUJA,2012,9,10,0,18.6,6
JAUJA,2012,9,11,0,21.2,-0.4
JAUJA,2012,9,12,0,21.6,0.2
JAUJA,2012,9,13,0.2,17.2,6.2
JAUJA,2012,9,14,0,15.6,7
JAUJA,2012,9,15,0.9,21.2,2.6
JAUJA,2012,9,16,0.4,21.4,0.6
JAUJA,2012,9,17,0,21.8,2.4
JAUJA,2012,9,18,0,22.2,5.8
JAUJA,2012,9,19,0,23.6,2
JAUJA,2012,9,20,0,23.4,7.8
JAUJA,2012,9,21,0,20.6,3.6
JAUJA,2012,9,22,13.8,22.8,1.2
JAUJA,2012,9,23,4.5,17.2,6.8
JAUJA,2012,9,24,0,20.4,4.2
JAUJA,2012,9,25,4.5,19,4.6
JAUJA,2012,9,26,0.4,16.8,3.4
JAUJA,2012,9,27,7.1,18.2,6.8
JAUJA,2012,9,28,10.1,16.8,6.4
JAUJA,2012,9,29,2.1,17,5.2
JAUJA,2012,9,30,1,18.2,5
JAUJA,2012,10,1,0,19.6,4.8
JAUJA,2012,10,2,0,22.2,1.8
JAUJA,2012,10,3,0,23.8,3.4
JAUJA,2012,10,4,0,23.6,3.2
JAUJA,2012,10,5,0.5,23.4,6
JAUJA,2012,10,6,0,21.8,3.4
JAUJA,2012,10,7,2,20.2,5
JAUJA,2012,10,8,5.4,17.2,5.6
JAUJA,2012,10,9,0,22.6,7.6
JAUJA,2012,10,10,5.9,21.6,7.4
JAUJA,2012,10,11,2.8,21.8,5
JAUJA,2012,10,12,0,20.2,8.4
JAUJA,2012,10,13,0,21.2,4.4
JAUJA,2012,10,14,0,22.6,4.6
JAUJA,2012,10,15,0,23.4,8.2
JAUJA,2012,10,16,0.8,20.4,5.6
JAUJA,2012,10,17,0.3,17.4,5.8
JAUJA,2012,10,18,1.2,18.8,8.4
JAUJA,2012,10,19,5,20.2,4
JAUJA,2012,10,20,0,22,4.8
JAUJA,2012,10,21,0,20.8,6.6
JAUJA,2012,10,22,1.7,19.6,7.4
JAUJA,2012,10,23,0.6,22.2,3.8
JAUJA,2012,10,24,1.2,19.4,8.8
JAUJA,2012,10,25,4.2,18.2,7.8
JAUJA,2012,10,26,0,21.4,5.8
JAUJA,2012,10,27,0,20.6,3.6
JAUJA,2012,10,28,17.6,21.6,7
JAUJA,2012,10,29,2.4,14.8,7.8
JAUJA,2012,10,30,0.7,16.8,5.8
JAUJA,2012,10,31,0,20.4,4.8
JAUJA,2012,11,1,41.2,20.4,5.2
JAUJA,2012,11,2,0,19.8,6.4
JAUJA,2012,11,3,0,18.8,7.4
JAUJA,2012,11,4,4.5,18.6,7.2
JAUJA,2012,11,5,10.1,20.2,7.6
JAUJA,2012,11,6,12.2,20.4,8.6
JAUJA,2012,11,7,1,18,-
JAUJA,2012,11,8,9.6,20.6,9.8
JAUJA,2012,11,9,0,22.2,6.2
JAUJA,2012,11,10,0,23.8,6.6
JAUJA,2012,11,11,0.3,17.6,8
JAUJA,2012,11,12,0,19.6,3
JAUJA,2012,11,13,0,19.4,7.4
JAUJA,2012,11,14,0,21,6.6
JAUJA,2012,11,15,0.9,19.2,7.8
JAUJA,2012,11,16,1.5,17.6,6.8
JAUJA,2012,11,17,0,18.2,5.6
JAUJA,2012,11,18,1.7,22.4,9.6
JAUJA,2012,11,19,0.2,21.8,8.8
JAUJA,2012,11,20,0,22.8,6.4
JAUJA,2012,11,21,0,22.8,6.4
JAUJA,2012,11,22,0.5,24.2,5
JAUJA,2012,11,23,0,22.4,5.2
JAUJA,2012,11,24,0,20.6,5.8
JAUJA,2012,11,25,1.6,20.8,6.6
JAUJA,2012,11,26,3.2,18.4,6.8
JAUJA,2012,11,27,0,23.6,4.2
JAUJA,2012,11,28,2,22.6,5
JAUJA,2012,11,29,0.9,20.2,6.8
JAUJA,2012,11,30,0,22,5
JAUJA,2012,12,1,17.2,21.2,5.2
JAUJA,2012,12,2,8,17.4,7.6
JAUJA,2012,12,3,1.5,18.4,8.2
JAUJA,2012,12,4,3.7,17.6,-
JAUJA,2012,12,5,7.2,14.8,8.6
JAUJA,2012,12,6,2.2,19.2,8
JAUJA,2012,12,7,1.9,17.4,9
JAUJA,2012,12,8,11,20.2,8.8
JAUJA,2012,12,9,0,20.6,7.2
JAUJA,2012,12,10,8.8,21.2,-
JAUJA,2012,12,11,0.5,21,7.6
JAUJA,2012,12,12,0,19.6,7.8
JAUJA,2012,12,13,3.1,15,-
JAUJA,2012,12,14,1.7,18.8,-
JAUJA,2012,12,15,0.4,20,-
JAUJA,2012,12,16,1.2,20.4,7.2
JAUJA,2012,12,17,2.2,18.2,-
JAUJA,2012,12,18,3.5,19.8,8.4
JAUJA,2012,12,19,2.8,19.2,-
JAUJA,2012,12,20,2.5,19,8.6
JAUJA,2012,12,21,2.9,17.4,6
JAUJA,2012,12,22,3.7,13.2,-
JAUJA,2012,12,23,0,18.6,8
JAUJA,2012,12,24,2.1,18.4,-
JAUJA,2012,12,25,4.6,18.8,7.4
JAUJA,2012,12,26,14.4,21,7.6
JAUJA,2012,12,27,6.9,19.8,8.2
JAUJA,2012,12,28,8.4,20.4,-
JAUJA,2012,12,29,4.9,17.4,8.8
JAUJA,2012,12,30,4.5,19.2,8.2
JAUJA,2012,12,31,0,16.8,6.2
JAUJA,2013,1,1,0,19.2,6.8
JAUJA,2013,1,2,7.4,18,8.6
JAUJA,2013,1,3,0,16.6,8.4
JAUJA,2013,1,4,13.2,20,7.4
JAUJA,2013,1,5,0,20.8,5.8
JAUJA,2013,1,6,11.5,20.6,8.2
JAUJA,2013,1,7,0,20.2,5.2
JAUJA,2013,1,8,0.4,19.8,7.4
JAUJA,2013,1,9,1.9,20.8,8.4
JAUJA,2013,1,10,2.5,18.8,-
JAUJA,2013,1,11,6.6,20.4,7.6
JAUJA,2013,1,12,0,21.8,8.6
JAUJA,2013,1,13,5.1,20.6,5.2
JAUJA,2013,1,14,1.2,21.4,-
JAUJA,2013,1,15,12.5,21,7.6
JAUJA,2013,1,16,9.5,17.8,8
JAUJA,2013,1,17,4.9,15,7.2
JAUJA,2013,1,18,0.4,21.2,7.4
JAUJA,2013,1,19,0,20.4,3.6
JAUJA,2013,1,20,3.4,21.6,7.8
JAUJA,2013,1,21,20.4,16.4,-
JAUJA,2013,1,22,13,11.2,5.8
JAUJA,2013,1,23,1.3,18.4,6.4
JAUJA,2013,1,24,3.6,20,4.8
JAUJA,2013,1,25,4.8,20.2,4.2
JAUJA,2013,1,26,14.4,20.6,5
JAUJA,2013,1,27,8.3,21.4,7.2
JAUJA,2013,1,28,5.7,21.6,8.4
JAUJA,2013,1,29,8.8,18.4,-
JAUJA,2013,1,30,0,20.6,9.2
JAUJA,2013,1,31,0.3,22.4,7.4
JAUJA,2013,2,1,10.1,21.4,6.8
JAUJA,2013,2,2,0,21.2,8.2
JAUJA,2013,2,3,5.5,21.6,7
JAUJA,2013,2,4,5.6,15.6,-
JAUJA,2013,2,5,20.1,15.4,-
JAUJA,2013,2,6,1,18.4,-
JAUJA,2013,2,7,6.7,18.6,7.8
JAUJA,2013,2,8,3.5,15.2,7.6
JAUJA,2013,2,9,13.1,17,-
JAUJA,2013,2,10,7.6,21.2,7.4
JAUJA,2013,2,11,3.1,20,7.2
JAUJA,2013,2,12,0,18.4,5.4
JAUJA,2013,2,13,5,18,7.4
JAUJA,2013,2,14,1.4,16.4,5.8
JAUJA,2013,2,15,0,18.4,8.4
JAUJA,2013,2,16,5.8,21.2,5
JAUJA,2013,2,17,10.5,20.4,8.6
JAUJA,2013,2,18,8,18.8,7.4
JAUJA,2013,2,19,0.8,17.4,7.2
JAUJA,2013,2,20,6.9,22.2,8
JAUJA,2013,2,21,1.8,19.2,6.8
JAUJA,2013,2,22,4.2,16.6,8.6
JAUJA,2013,2,23,4.9,16.4,-
JAUJA,2013,2,24,1.3,19.6,5.4
JAUJA,2013,2,25,13.9,20.2,8.2
JAUJA,2013,2,26,7.3,17.4,7.8
JAUJA,2013,2,27,5,20.2,7.6
RICRAN,2010,1,1,0,14,5
RICRAN,2010,1,2,2.5,12.9,7
RICRAN,2010,1,3,6.7,14.4,7.4
RICRAN,2010,1,4,3.6,14,6.2
RICRAN,2010,1,5,0,10,7
RICRAN,2010,1,6,0,15,5.5
RICRAN,2010,1,7,0.4,15.7,4.2
RICRAN,2010,1,8,8,16.4,6
RICRAN,2010,1,9,12.5,13.3,6.4
RICRAN,2010,1,10,12,11.3,4.6
RICRAN,2010,1,11,9.2,12.5,5.8
RICRAN,2010,1,12,0,13.1,5.6
RICRAN,2010,1,13,9,13.8,6.5
RICRAN,2010,1,14,2.4,13.9,7
RICRAN,2010,1,15,0,13.8,6.3
RICRAN,2010,1,16,0,14.1,7.2
RICRAN,2010,1,17,0.7,13,5.6
RICRAN,2010,1,18,2.7,14,7
RICRAN,2010,1,19,3.4,13,6.8
RICRAN,2010,1,20,5.2,13,5.7
RICRAN,2010,1,21,0,14,6.2
RICRAN,2010,1,22,12.2,11,6.5
RICRAN,2010,1,23,7.5,14.8,5.2
RICRAN,2010,1,24,8.2,12.6,6.4
RICRAN,2010,1,25,6.8,11.8,7.1
RICRAN,2010,1,26,0,13.4,4.2
RICRAN,2010,1,27,0,13.5,3.3
RICRAN,2010,1,28,0,14.2,3.8
RICRAN,2010,1,29,4,13.7,3.2
RICRAN,2010,1,30,0,15.2,5
RICRAN,2010,1,31,0,13.9,2.5
RICRAN,2010,2,1,0,16,3.4
RICRAN,2010,2,2,4,13.2,4.4
RICRAN,2010,2,3,0,16.1,6.5
RICRAN,2010,2,4,1.3,16,6.9
RICRAN,2010,2,5,6.2,11.8,7.8
RICRAN,2010,2,6,4.5,11.7,6.2
RICRAN,2010,2,7,1.6,11.3,5.6
RICRAN,2010,2,8,0,17,5.2
RICRAN,2010,2,9,0,15.2,6.3
RICRAN,2010,2,10,0,13.5,6.7
RICRAN,2010,2,11,1,16.3,5.5
RICRAN,2010,2,12,6.9,10.2,6
RICRAN,2010,2,13,1.4,14.1,7
RICRAN,2010,2,14,1.2,13.4,5.9
RICRAN,2010,2,15,13.9,12.9,6.8
RICRAN,2010,2,16,6.5,13.3,6.5
RICRAN,2010,2,17,3.8,12.8,6
RICRAN,2010,2,18,1,12.9,7.2
RICRAN,2010,2,19,0,13.2,4
RICRAN,2010,2,20,1,14.6,5
RICRAN,2010,2,21,16,15,5.2
RICRAN,2010,2,22,16.7,15.4,4.6
RICRAN,2010,2,23,0.5,12.5,5.6
RICRAN,2010,2,24,3,11,6.7
RICRAN,2010,2,25,14.9,11.3,6.4
RICRAN,2010,2,26,2,14,6.2
RICRAN,2010,2,27,0.2,14.3,5
RICRAN,2010,2,28,0.5,14,6
RICRAN,2010,3,1,0,12.5,7
RICRAN,2010,3,2,5,15.2,5.8
RICRAN,2010,3,3,3,11,5
RICRAN,2010,3,4,6.3,13.9,6.2
RICRAN,2010,3,5,2.5,14.2,5.7
RICRAN,2010,3,6,2.8,15,7.1
RICRAN,2010,3,7,10.5,13,7.6
RICRAN,2010,3,8,0,14.9,6.2
RICRAN,2010,3,9,0,15,5
RICRAN,2010,3,10,2.5,14,6
RICRAN,2010,3,11,0,13.4,5.6
RICRAN,2010,3,12,0,15.2,4
RICRAN,2010,3,13,15.6,16,6
RICRAN,2010,3,14,8.7,12.8,4.8
RICRAN,2010,3,15,6.6,13.8,4.2
RICRAN,2010,3,16,6.4,10,6.6
RICRAN,2010,3,17,1.9,12.2,6.5
RICRAN,2010,3,18,0.7,12.5,6.8
RICRAN,2010,3,19,2.7,11.4,7
RICRAN,2010,3,20,0,15.6,4.6
RICRAN,2010,3,21,0.9,16,6
RICRAN,2010,3,22,12,13,6.2
RICRAN,2010,3,23,3.7,15.6,5.5
RICRAN,2010,3,24,7,17,6.3
RICRAN,2010,3,25,14.1,10,6
RICRAN,2010,3,26,0,13,6.3
RICRAN,2010,3,27,0,12.5,6
RICRAN,2010,3,28,3.2,13.5,6.5
RICRAN,2010,3,29,4,14.2,6.8
RICRAN,2010,3,30,9.6,13.9,6.6
RICRAN,2010,3,31,3,13,7
RICRAN,2010,4,1,4.7,14.3,6.8
RICRAN,2010,4,2,0,15.7,2.6
RICRAN,2010,4,3,0.5,13,3.2
RICRAN,2010,4,4,16.4,15,6.3
RICRAN,2010,4,5,5.3,10.5,5.6
RICRAN,2010,4,6,0,11.5,6.2
RICRAN,2010,4,7,5.4,12.5,5.5
RICRAN,2010,4,8,0,13.4,4
RICRAN,2010,4,9,5.9,14.1,6
RICRAN,2010,4,10,0,17,3.2
RICRAN,2010,4,11,0,17.3,3.5
RICRAN,2010,4,12,0,16.2,2.5
RICRAN,2010,4,13,0,14,1.2
RICRAN,2010,4,14,2.7,13.5,2.2
RICRAN,2010,4,15,1,14.6,4.2
RICRAN,2010,4,16,0,14.2,5
RICRAN,2010,4,17,0,13.8,6.6
RICRAN,2010,4,18,0,13.4,3.1
RICRAN,2010,4,19,3.8,12.2,5.2
RICRAN,2010,4,20,0,15.2,3.4
RICRAN,2010,4,21,0,16.6,3.5
RICRAN,2010,4,22,1,15.6,1.6
RICRAN,2010,4,23,0.8,15.2,2
RICRAN,2010,4,24,0,14,3
RICRAN,2010,4,25,0,15.7,4.5
RICRAN,2010,4,26,0,16.8,3
RICRAN,2010,4,27,6.1,10.2,3.2
RICRAN,2010,4,28,3.6,12.5,2.2
RICRAN,2010,4,29,0.5,12,4.6
RICRAN,2010,4,30,1.8,12.2,6
RICRAN,2010,5,1,0.9,12,4.9
RICRAN,2010,5,2,0,17,4.5
RICRAN,2010,5,3,0,18.6,2
RICRAN,2010,5,4,0,17.6,1.5
RICRAN,2010,5,5,0,16,1
RICRAN,2010,5,6,0,16.4,1.6
RICRAN,2010,5,7,1.4,13,1.8
RICRAN,2010,5,8,0.5,14,2.3
RICRAN,2010,5,9,2.3,12.3,2.6
RICRAN,2010,5,10,2,16.3,3.5
RICRAN,2010,5,11,0,17,0.5
RICRAN,2010,5,12,0,15.2,2
RICRAN,2010,5,13,0,16.1,1.5
RICRAN,2010,5,14,0,16.2,0
RICRAN,2010,5,15,0,15.8,1.2
RICRAN,2010,5,16,0,15.9,2.5
RICRAN,2010,5,17,0,16.4,2
RICRAN,2010,5,18,0,15.3,2.5
RICRAN,2010,5,19,0,17.3,5.6
RICRAN,2010,5,20,4.7,14.6,4.2
RICRAN,2010,5,21,6.2,15.2,4.6
RICRAN,2010,5,22,0.8,15.5,1.8
RICRAN,2010,5,23,0,16.4,0
RICRAN,2010,5,24,0,15.7,-1.5
